NPA,year,Petitioner,FromZone,ToZone,Type,SPA,INNOV,Acres,Water,Sewer,CityLimit,CCW,ServiceArea,LuseStaff,UrbanDesign,RezoneStaff,Received,Approved,Decision,births_to_adolescents,grocery_proximate_units,prenatal_care,grocery_proximity,low_birthweight,public_health_insurance,age_of_death,impervious_surface,water_consumption,neighborhood_school_attendance,highschool_graduation_rate,proficiency_elementary_school,proficiency_middle_school,proficiency_high_school,student_absenteeism,voters_participating,neighborhood_organizations,voter_participation,vacant_land,population_density,population,transit_ridership,street_connectivity,bicycle_friendliness
342,2018,"BPR Properties, LLC",UMUD,UMUD-O,CD,SPA,NO,0.36,CMUD,CMUD,YES,Center City Activity Center,Central,Julia Lund,Grant Meacci,Fortune_Solomon,2018/04/20 00:00:00+00,2018/09/24 00:00:00+00,App,0.0,426.0,73.3,100.0,6.7,47.6,-1.0,49.3,-1.0,55.6,-1.0,44.4,25.0,-1.0,13.8,262.0,2.0,60.0,1.4,2.0,601.0,2348.0,1.48,1.7
342,2017,"Crescent Communities, LLC",UMUD-O,UMUD-O,CD,SPA,NO,3.5,CMUD,CMUD,YES,Center City Activity Center,Central,Cornett_Kathy,Grant Meacci,Fortune_Solomon,2017/12/15 00:00:00+00,2018/04/16 00:00:00+00,App,0.0,7.0,73.3,100.0,6.7,76.0,-1.0,50.4,-1.0,66.0,-1.0,44.4,25.0,-1.0,23.0,106.0,2.0,19.0,1.4,2.0,616.0,2348.0,1.48,1.7
342,2019,"Crescent Communities, LLC",UMUD-O,UMUD-O,CD,SPA,NO,2.4,CMUD,PRV,YES,Center City Activity Center,Central,Scott Correll,Grant Meacci,Claire Lyte-Graham,2019/10/25 09:42:42+00,2020/03/16 00:00:00+00,App,0.0,126.71428571428571,73.3,72.0,6.7,47.6,-1.0,49.96,-1.0,55.6,-1.0,44.4,25.0,-1.0,13.8,153.42857142857142,2.0,38.42857142857143,1.4,2.0,610.0,2348.0,1.48,1.7
342,2018,"BPR Properties, LLC",UMUD,UMUD-O,CD,SPA,NO,0.36,CMUD,CMUD,YES,Center City Activity Center,Central,Julia Lund,Grant Meacci,Fortune_Solomon,2018/04/20 00:00:00+00,2018/09/24 00:00:00+00,App,0.0,426.0,73.3,100.0,6.7,47.6,-1.0,49.3,-1.0,55.6,-1.0,44.4,25.0,-1.0,13.8,262.0,2.0,60.0,1.4,2.0,601.0,2348.0,1.48,1.7
342,2014,"Cresent Communities, LLC",UMUD,UMUD-O,CD,no,NO,3.0,CMUD,CMUD,YES,Center City Activity Center,Center,Thilo_Dan,Thilo_Dan,Sanders_Sonja,2014/06/20 00:00:00+00,2014/12/15 00:00:00+00,App,0.0,7.0,73.3,2.0,6.7,5.0,-1.0,49.96,-1.0,40.0,-1.0,44.4,25.0,-1.0,0.0,116.0,2.0,46.0,1.4,2.0,610.0,2348.0,1.48,1.7
343,2015,Charlotte-Mecklenburg Planning Department,R-5,TOD,NC,no,NO,0.025,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Lyte-Graham_Claire,2014/11/20 00:00:00+00,UKN,Wd,1.2666666666666666,529.0,76.7,62.0,4.0,11.0,67.0,24.3,105.4,26.58,60.0,54.1666666666667,56.25,50.0,10.0,220.0,2.0,24.0,4.2,6.0,1618.0,59.0,1.39,1.8
343,2019,Roma Homes,R-5,R-8(CD),CD,no,NO,0.55,CMUD,CMUD,YES,Wedge,East,Charlotte Lamb,Grant Meacci,Will Linville,2019/09/05 10:46:04+00,2020/02/17 00:00:00+00,App,1.2666666666666666,516.2727272727273,76.7,53.90909090909091,4.0,9.571428571428571,67.0,24.54500000000001,105.4,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,520.3636363636364,2.0,45.22727272727273,4.200000000000001,6.7,1795.8,60.4,1.3900000000000003,1.8
343,2017,"Saussy Burbank, LLC",R-22MF,UR-2(CD),CD,no,NO,1.5,CMUD,CMUD,YES,Wedge,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2017/03/23 00:00:00+00,2017/11/20 00:00:00+00,App,1.2666666666666666,530.0,76.7,46.0,4.0,8.0,67.0,25.0,105.4,21.0,60.0,50.0,58.3,50.0,11.0,427.0,2.0,28.0,4.2,6.0,1643.0,60.4,1.39,1.8
343,2018,Greg Godley,B-1,NS,CD,no,NO,0.9,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Monica Holmes,Sonja Sanders,2018/08/20 00:00:00+00,2019/01/22 10:24:59+00,App,1.2666666666666666,492.0,76.7,46.0,4.0,9.571428571428571,67.0,24.6,106.0,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,861.0,2.0,71.0,4.2,8.0,2109.0,60.4,1.39,1.8
343,2018,Shea Homes,R-5,MUDD(CD),CD,no,NO,3.59,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Monica Holmes,Sonja Sanders,2018/08/29 00:00:00+00,2018/12/17 00:00:00+00,App,1.2666666666666666,492.0,76.7,46.0,4.0,9.571428571428571,67.0,24.6,106.0,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,861.0,2.0,71.0,4.2,8.0,2109.0,60.4,1.39,1.8
343,2017,Miller Development Company,NS,TOD-M(O),CD,no,NO,0.2,CMUD,CMUD,YES,Wedge,East,Amanda Rosen,Monica Holmes,Sonja Sanders,2017/10/19 00:00:00+00,2018/03/19 00:00:00+00,App,1.2666666666666666,530.0,76.7,46.0,4.0,8.0,67.0,25.0,105.4,21.0,60.0,50.0,58.3,50.0,11.0,427.0,2.0,28.0,4.2,6.0,1643.0,60.4,1.39,1.8
343,2019,FCP,I-2,TOD-CC,NC,no,NO,0.18,CMUD,CMUD,YES,Corridor,East,Amanda Rosen,Grant Meacci,UKN,2019/04/15 09:40:07+00,2019/09/16 08:46:05+00,App,1.2666666666666666,516.2727272727273,76.7,53.90909090909091,4.0,9.571428571428571,67.0,24.54500000000001,105.4,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,520.3636363636364,2.0,45.22727272727273,4.200000000000001,6.7,1795.8,60.4,1.3900000000000003,1.8
343,2015,"3410 NODA, LLC",R-5,MUDD-O,CD,no,NO,0.13,CMUD,CMUD,YES,Wedge,East,Mandy Vari,Goodwin_Alan,Sanders_Sonja,2015/04/27 00:00:00+00,2015/09/21 00:00:00+00,App,1.2666666666666666,529.0,76.7,62.0,4.0,11.0,67.0,24.3,105.4,26.58,60.0,54.1666666666667,56.25,50.0,10.0,220.0,2.0,24.0,4.2,6.0,1618.0,59.0,1.39,1.8
343,2018,Shea Homes,R-8MF(CD),MUDD(CD),CD,no,NO,3.59,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Monica Holmes,Sonja Sanders,2018/08/29 00:00:00+00,2018/12/17 00:00:00+00,App,1.2666666666666666,492.0,76.7,46.0,4.0,9.571428571428571,67.0,24.6,106.0,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,861.0,2.0,71.0,4.2,8.0,2109.0,60.4,1.39,1.8
343,2019,"Mynhardt Investments, LLC",R-5,R-6,NC,no,NO,0.34,CMUD,CMUD,YES,Wedge,East,Charlotte Lamb,Grant Meacci,Will Linville,2019/08/29 11:24:47+00,2020/01/21 00:00:02+00,App,1.2666666666666666,516.2727272727273,76.7,53.90909090909091,4.0,9.571428571428571,67.0,24.54500000000001,105.4,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,520.3636363636364,2.0,45.22727272727273,4.200000000000001,6.7,1795.8,60.4,1.3900000000000003,1.8
343,2015,"3106 North Davidson, LLC",B-1,MUDD-O,CD,no,NO,0.115,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Sanders_Sonja,2015/03/20 00:00:00+00,2015/07/20 00:00:00+00,App,1.2666666666666666,529.0,76.7,62.0,4.0,11.0,67.0,24.3,105.4,26.58,60.0,54.1666666666667,56.25,50.0,10.0,220.0,2.0,24.0,4.2,6.0,1618.0,59.0,1.39,1.8
343,2014,Day Hixson,R-5,UR-1(CD),CD,no,NO,0.47,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Lyte-Graham_Claire,2014/04/28 00:00:00+00,2014/09/15 00:00:00+00,App,1.9,515.0,79.2,61.0,3.8,7.0,64.0,24.54500000000001,100.0,28.4,60.0,66.66666666666666,36.84210526315789,50.0,10.344827586206897,497.0,2.0,57.0,4.200000000000001,6.7,1795.8,66.0,1.3900000000000003,1.8
343,2017,"Saussy Burbank, LLC",R-5,UR-2(CD),CD,no,NO,1.5,CMUD,CMUD,YES,Wedge,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2017/03/23 00:00:00+00,2017/11/20 00:00:00+00,App,1.2666666666666666,530.0,76.7,46.0,4.0,8.0,67.0,25.0,105.4,21.0,60.0,50.0,58.3,50.0,11.0,427.0,2.0,28.0,4.2,6.0,1643.0,60.4,1.39,1.8
343,2017,"NODA Terrace, LLC",UR-3(CD),UR-3(CD),CD,SPA,NO,0.23,CMUD,CMUD,YES,Wedge,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2016/10/24 00:00:00+00,2017/04/17 00:00:00+00,App,1.2666666666666666,530.0,76.7,46.0,4.0,8.0,67.0,25.0,105.4,21.0,60.0,50.0,58.3,50.0,11.0,427.0,2.0,28.0,4.2,6.0,1643.0,60.4,1.39,1.8
343,2019,"RKW Builders, LLC",R-8(CD),R-5,NC,no,NO,0.29,CMUD,CMUD,YES,Wedge,East,Charlotte Lamb,Grant Meacci,Will Linville,2019/07/25 11:50:37+00,UKN,App,1.2666666666666666,516.2727272727273,76.7,53.90909090909091,4.0,9.571428571428571,67.0,24.54500000000001,105.4,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,520.3636363636364,2.0,45.22727272727273,4.200000000000001,6.7,1795.8,60.4,1.3900000000000003,1.8
343,2015,Charlotte-Mecklenburg Planning Department,NS,TOD,NC,no,NO,0.038,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Lyte-Graham_Claire,2014/11/20 00:00:00+00,UKN,Wd,1.2666666666666666,529.0,76.7,62.0,4.0,11.0,67.0,24.3,105.4,26.58,60.0,54.1666666666667,56.25,50.0,10.0,220.0,2.0,24.0,4.2,6.0,1618.0,59.0,1.39,1.8
343,2015,Charlotte-Mecklenburg Planning Department,R-5,TOD-MO,CD,no,NO,0.18,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,UKN,2014/11/21 00:00:00+00,2015/03/16 00:00:00+00,App,1.2666666666666666,529.0,76.7,62.0,4.0,11.0,67.0,24.3,105.4,26.58,60.0,54.1666666666667,56.25,50.0,10.0,220.0,2.0,24.0,4.2,6.0,1618.0,59.0,1.39,1.8
343,2018,"Saussy Burbank,LLC",UR-2(CD),UR-2(CD),CD,SPA,NO,1.27,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Monica Holmes,Sonja Sanders,2018/03/19 00:00:00+00,2018/07/16 00:00:00+00,App,1.2666666666666666,492.0,76.7,46.0,4.0,9.571428571428571,67.0,24.6,106.0,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,861.0,2.0,71.0,4.2,8.0,2109.0,60.4,1.39,1.8
343,2019,CoHab LLC,R-5,NS,CD,no,NO,0.9,CMUD,CMUD,YES,Wedge,East,Amanda Rosen,Grant Meacci,UKN,2019/04/29 10:15:58+00,2020/03/16 00:00:00+00,App,1.2666666666666666,516.2727272727273,76.7,53.90909090909091,4.0,9.571428571428571,67.0,24.54500000000001,105.4,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,520.3636363636364,2.0,45.22727272727273,4.200000000000001,6.7,1795.8,60.4,1.3900000000000003,1.8
343,2014,Andrew Klenk,R-5,MUDD-O,CD,no,NO,0.226,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Lyte-Graham_Claire,2014/04/28 00:00:00+00,2014/11/17 00:00:00+00,App,1.9,515.0,79.2,61.0,3.8,7.0,64.0,24.54500000000001,100.0,28.4,60.0,66.66666666666666,36.84210526315789,50.0,10.344827586206897,497.0,2.0,57.0,4.200000000000001,6.7,1795.8,66.0,1.3900000000000003,1.8
343,2019,Guy Properties,MUDD-O,TOD-NC,NC,no,NO,0.44,CMUD,CMUD,YES,Corridor,East,Charlotte Lamb,Grant Meacci,Will Linville,2019/09/24 14:52:56+00,2020/01/21 00:00:02+00,App,1.2666666666666666,516.2727272727273,76.7,53.90909090909091,4.0,9.571428571428571,67.0,24.54500000000001,105.4,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,520.3636363636364,2.0,45.22727272727273,4.200000000000001,6.7,1795.8,60.4,1.3900000000000003,1.8
343,2015,Charlotte-Mecklenburg Planning Department,R-5,TOD,NC,no,NO,0.025,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Lyte-Graham_Claire,2014/11/20 00:00:00+00,UKN,Wd,1.2666666666666666,529.0,76.7,62.0,4.0,11.0,67.0,24.3,105.4,26.58,60.0,54.1666666666667,56.25,50.0,10.0,220.0,2.0,24.0,4.2,6.0,1618.0,59.0,1.39,1.8
343,2018,Revolve Residential,R-5,MUDD-O,CD,no,NO,2.57,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Monica Holmes,Sanders_Sonja,2018/03/22 00:00:00+00,2018/12/17 00:00:00+00,App,1.2666666666666666,492.0,76.7,46.0,4.0,9.571428571428571,67.0,24.6,106.0,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,861.0,2.0,71.0,4.2,8.0,2109.0,60.4,1.39,1.8
343,2016,The Drakeford Company,UR-2(CD),UR-2(CD) TS,CD,no,NO,1.35,CMUD,CMUD,YES,Wedge,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2016/03/24 00:00:00+00,2017/04/17 00:00:00+00,App,0.0,532.0,71.7,62.0,4.4,9.571428571428571,73.0,24.3,112.0,25.0,60.0,64.29,38.9,50.0,13.0,959.0,2.0,80.0,4.2,6.0,1637.0,60.4,1.39,1.8
343,2015,"Deborah B. Beatty/Gary Boger, Jr.",R-22MF,UR-2(CD),CD,no,NO,1.35,CMUD,CMUD,YES,Wedge,East,Mandy Vari,Goodwin_Alan,Sanders_Sonja,2015/04/27 00:00:00+00,2015/09/21 00:00:00+00,App,1.2666666666666666,529.0,76.7,62.0,4.0,11.0,67.0,24.3,105.4,26.58,60.0,54.1666666666667,56.25,50.0,10.0,220.0,2.0,24.0,4.2,6.0,1618.0,59.0,1.39,1.8
343,2019,Andrew Parker,R-5,UR-2(CD),CD,no,NO,0.41,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Grant Meacci,Will Linville,2019/06/12 09:30:51+00,2020/01/21 00:00:02+00,App,1.2666666666666666,516.2727272727273,76.7,53.90909090909091,4.0,9.571428571428571,67.0,24.54500000000001,105.4,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,520.3636363636364,2.0,45.22727272727273,4.200000000000001,6.7,1795.8,60.4,1.3900000000000003,1.8
343,2015,Charlotte-Mecklenburg Planning Department,NS,TOD,NC,no,NO,0.038,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Lyte-Graham_Claire,2014/11/20 00:00:00+00,UKN,Wd,1.2666666666666666,529.0,76.7,62.0,4.0,11.0,67.0,24.3,105.4,26.58,60.0,54.1666666666667,56.25,50.0,10.0,220.0,2.0,24.0,4.2,6.0,1618.0,59.0,1.39,1.8
343,2018,Jason Idilbi,R-5,R-6,NC,no,NO,0.56,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Monica Holmes,Sonja Sanders,2018/02/23 00:00:00+00,2018/10/15 00:00:00+00,App,1.2666666666666666,492.0,76.7,46.0,4.0,9.571428571428571,67.0,24.6,106.0,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,861.0,2.0,71.0,4.2,8.0,2109.0,60.4,1.39,1.8
343,2019,Andrew Klenk,R-5,TOD-CC,CD,no,NO,0.22,CMUD,CMUD,YES,Wedge,East,Amanda Avari,Grant Meacci,Sonja Sanders,2019/01/11 10:37:42+00,2019/06/17 00:00:00+00,App,1.2666666666666666,516.2727272727273,76.7,53.90909090909091,4.0,9.571428571428571,67.0,24.54500000000001,105.4,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,520.3636363636364,2.0,45.22727272727273,4.200000000000001,6.7,1795.8,60.4,1.3900000000000003,1.8
343,2018,"Saussy Burbank,LLC",R-5,UR-2(CD),CD,no,NO,1.27,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Monica Holmes,Sonja Sanders,2018/03/19 00:00:00+00,2018/07/16 00:00:00+00,App,1.2666666666666666,492.0,76.7,46.0,4.0,9.571428571428571,67.0,24.6,106.0,25.229333333333326,60.0,55.39711111111113,53.05228070175439,50.0,10.512643678160918,861.0,2.0,71.0,4.2,8.0,2109.0,60.4,1.39,1.8
344,2016,"Imprint Properties, LLC",I-2,MUDD-O,CD,no,NO,1.18,CMUD,CMUD,YES,Corridor,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2016/02/18 00:00:00+00,2016/06/20 00:00:00+00,App,4.6,562.0,61.4,71.0,18.2,-1.0,63.0,20.6,114.0,65.6,60.0,20.69,19.2,-1.0,25.0,881.0,-1.0,74.0,13.9,6.0,1668.0,-1.0,1.3,1.6
345,2017,Robert Puckett & Steven Mozeley,O-1(CD),BD(CD),CD,no,NO,5.957999999999998,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Fortune_Solomon,2016/10/24 00:00:00+00,2017/03/20 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,17.0,-1.0,8.2,-1.0,79.0,-1.0,33.3,17.7,20.0,16.0,134.0,-1.0,22.0,24.5,1.0,939.0,-1.0,1.27,1.3
345,2017,Robert Puckett & Steven Mozeley,R-3,BD(CD),CD,no,NO,5.957999999999998,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Fortune_Solomon,2016/10/24 00:00:00+00,2017/03/20 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,17.0,-1.0,8.2,-1.0,79.0,-1.0,33.3,17.7,20.0,16.0,134.0,-1.0,22.0,24.5,1.0,939.0,-1.0,1.27,1.3
345,2019,Red Cedar Capital Partners,R-3,R-4,NC,no,NO,8.57,CMUD,CMUD,YES,Wedge,West,Alberto Gonzalez,Grant Meacci,Lisa Arnold,2019/08/29 08:11:06+00,2020/01/21 00:00:02+00,App,-1.0,0.0,-1.0,0.0,-1.0,17.0,-1.0,8.2,-1.0,79.0,-1.0,33.3,17.7,20.0,16.0,134.0,-1.0,22.0,24.5,1.0,939.0,-1.0,1.27,1.3
346,2017,DC Property,I-2(CD),I-2(CD),CD,SPA,NO,7.972,CMUD,CMUD,YES,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/11/28 00:00:00+00,2017/04/17 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,30.0,-1.0,26.9,-1.0,68.0,86.0,32.0,33.3,25.0,19.0,246.0,-1.0,14.0,7.6,4.0,2891.0,-1.0,1.23,1.5
346,2017,DC Property,I-2(CD),I-2(CD),CD,SPA,NO,7.712999999999999,CMUD,CMUD,YES,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/11/28 00:00:00+00,2017/04/17 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,30.0,-1.0,26.9,-1.0,68.0,86.0,32.0,33.3,25.0,19.0,246.0,-1.0,14.0,7.6,4.0,2891.0,-1.0,1.23,1.5
347,2018,"West End Investments, LLC",B-1 PED,MUDD-O PED,CD,no,NO,4.13,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/11/21 09:17:13+00,2019/04/15 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,26.5,113.0,56.5,71.0,18.75,-1.0,66.7,13.0,233.0,-1.0,59.0,15.9,6.0,893.0,-1.0,1.25,1.9
347,2018,"West End Investments, LLC",B-1 PED,MUDD-O PED,CD,no,NO,4.134,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/11/21 09:17:08+00,2019/04/15 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,26.5,113.0,56.5,71.0,18.75,-1.0,66.7,13.0,233.0,-1.0,59.0,15.9,6.0,893.0,-1.0,1.25,1.9
347,2016,Hopper Communities,UR-3(CD)PED-O,UR-3(CD)PED-O,CD,SPA,NO,4.56,CMUD,UKN,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2015/11/20 00:00:00+00,2016/04/18 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,25.7,135.0,56.5,71.0,18.75,-1.0,66.7,13.0,290.0,-1.0,65.0,15.9,6.0,865.0,-1.0,1.24,1.9
347,2016,"Mosaic Village Holdings, LLC",B-1,B-1(PED-O),CD,no,NO,1.6,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2015/09/28 00:00:00+00,2016/02/15 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,25.7,135.0,56.5,71.0,18.75,-1.0,66.7,13.0,290.0,-1.0,65.0,15.9,6.0,865.0,-1.0,1.24,1.9
347,2016,Hopper Communities,UR-3(CD)PED-O,UR-3(CD)PED-O,CD,SPA,NO,4.56,CMUD,UKN,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2015/11/20 00:00:00+00,2016/04/18 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,25.7,135.0,56.5,71.0,18.75,-1.0,66.7,13.0,290.0,-1.0,65.0,15.9,6.0,865.0,-1.0,1.24,1.9
347,2016,Hopper Communities,UR-3(CD)PED-O,UR-3(CD)PED-O,CD,SPA,NO,4.56,CMUD,UKN,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2015/11/20 00:00:00+00,2016/04/18 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,25.7,135.0,56.5,71.0,18.75,-1.0,66.7,13.0,290.0,-1.0,65.0,15.9,6.0,865.0,-1.0,1.24,1.9
347,2018,"West End Investments, LLC",R-8,MUDD-O,CD,no,NO,4.134,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/11/21 09:16:54+00,2019/04/15 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,26.5,113.0,56.5,71.0,18.75,-1.0,66.7,13.0,233.0,-1.0,59.0,15.9,6.0,893.0,-1.0,1.25,1.9
347,2016,Hopper Communities,R-8,UR-3(CD)PED-O,CD,no,NO,4.56,CMUD,UKN,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2015/11/20 00:00:00+00,2016/04/18 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,25.7,135.0,56.5,71.0,18.75,-1.0,66.7,13.0,290.0,-1.0,65.0,15.9,6.0,865.0,-1.0,1.24,1.9
347,2018,Shea Homes,UR-2(CD),UR-2(CD),CD,SPA,NO,3.87,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/04/19 00:00:00+00,2018/09/24 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,26.5,113.0,56.5,71.0,18.75,-1.0,66.7,13.0,233.0,-1.0,59.0,15.9,6.0,893.0,-1.0,1.25,1.9
347,2016,"Mosaic Village Holdings, LLC",R-8,R-8(CD),CD,no,NO,1.6,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2015/09/28 00:00:00+00,2016/02/15 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,25.7,135.0,56.5,71.0,18.75,-1.0,66.7,13.0,290.0,-1.0,65.0,15.9,6.0,865.0,-1.0,1.24,1.9
347,2018,"West End Investments, LLC",R-8(CD),MUDD-O,CD,no,NO,4.134,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/11/21 09:16:54+00,2019/04/15 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,26.5,113.0,56.5,71.0,18.75,-1.0,66.7,13.0,233.0,-1.0,59.0,15.9,6.0,893.0,-1.0,1.25,1.9
347,2018,Shea Homes,R-8,UR-2(CD),CD,no,NO,3.87,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/04/19 00:00:00+00,2018/09/24 00:00:00+00,App,0.0,0.0,47.4,0.0,5.3,-1.0,71.0,26.5,113.0,56.5,71.0,18.75,-1.0,66.7,13.0,233.0,-1.0,59.0,15.9,6.0,893.0,-1.0,1.25,1.9
348,2019,"Moores Chapel Holdings,LLC",MX-2,MX-2,CD,SPA,NO,29.08,CMUD,CMUD,YES,Wedge,West,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2019/03/08 15:48:54+00,2019/07/15 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,16.0,-1.0,9.2,-1.0,73.0,83.0,45.2,32.6,25.0,9.0,608.0,-1.0,26.0,17.4,2.0,3240.0,-1.0,1.21,1.4
348,2017,Judson Stringfellow,R-3,R-4,NC,no,NO,17.77,CMUD,CMUD,YES,Wedge,Northwest,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2017/08/30 00:00:00+00,2018/02/19 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,16.0,-1.0,9.2,-1.0,73.0,83.0,45.2,32.6,25.0,9.0,608.0,-1.0,26.0,17.4,2.0,3240.0,-1.0,1.21,1.4
349,2015,"Mallard Creek Associates #1, LLC",R-12MF,MUDD-O,CD,no,NO,10.8,CMUD,CMUD,YES,Wedge,Northwest,Main_Kent,Dixon_Bridget,Sanders_Sonja,2015/01/26 00:00:00+00,2015/10/19 00:00:00+00,App,4.4,592.0,62.20000000000001,75.0,13.300000000000002,11.0,82.0,20.2,275.0,90.12,100.0,68.1818181818182,54.84,68.75,8.94941634241245,291.0,0.0,30.0,2.7,7.0,2030.0,17.0,1.15,1.4
349,2015,"Mallard Creek Associates #1, LLC",B-1(CD),MUDD-O,CD,no,NO,10.8,CMUD,CMUD,YES,Wedge,South,Main_Kent,Dixon_Bridget,Sanders_Sonja,2015/01/26 00:00:00+00,2015/10/19 00:00:00+00,App,4.4,592.0,62.20000000000001,75.0,13.300000000000002,11.0,82.0,20.2,275.0,90.12,100.0,68.1818181818182,54.84,68.75,8.94941634241245,291.0,0.0,30.0,2.7,7.0,2030.0,17.0,1.15,1.4
